Timestamp,SR.No,Text,Sentiment,Username,Platform,Hashtags,Retweets,Likes,Country,Sentiment_score
2023-10-09 22:00:00,713,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. ,Neutral, SchoolAssemblyParticipationHighSchool , Twitter , #SchoolEvents #HighSchoolConnectivity ,20,40, Canada,0.0
2023-10-10 14:15:00,714,Exploring a new hobby of photography during free time. Capturing moments through a lens. ,Positive, PhotographyHobbyHighSchool , Instagram , #PhotographyJourney #HighSchoolHobbies ,25,49, UK,0.5106
2023-10-11 16:45:00,715,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. ,Positive, ScienceFairParticipationHighSchool , Facebook , #ScienceFair #HighSchoolScience ,19,37, USA,0.6249
2023-10-12 18:20:00,716,Attending a workshop on time management to enhance organizational skills. Striving for efficiency. ,Positive, TimeManagementWorkshopHighSchool , Twitter , #EfficiencyGoals #HighSchoolSkills ,23,44, Canada,0.3612
2023-10-13 12:30:00,717,Volunteering at a local charity event to give back to the community. Contributing to social causes. ,Positive, CharityEventVolunteerHighSchool , Instagram , #CommunityService #HighSchoolVolunteer ,20,39, UK,0.4215
2023-10-14 17:30:00,718,Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action. ,Positive, GroupProjectCollaborationHighSchool , Facebook , #TeamSpirit #HighSchoolProjects ,18,35, USA,0.6124
2023-10-15 20:45:00,719,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. ,Positive, DebateClubParticipationHighSchool , Twitter , #DebateSkills #HighSchoolIntellect ,22,43, Canada,0.7783
2023-10-16 15:45:00,720,Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around! ,Positive, BirthdaySurpriseHighSchool , Instagram , #SurpriseParty #HighSchoolCelebration ,27,52, UK,0.9422
2023-10-17 12:30:00,721,Successfully completing a challenging coding project. Excitement for overcoming coding hurdles! ,Positive, CodingSuccessHighSchool , Twitter , #CodingTriumph #HighSchoolTech ,24,48, USA,0.807
2023-10-18 16:45:00,722,Attending a school talent show to support classmates. Applauding the diverse talents on display! ,Positive, TalentShowSupportHighSchool , Facebook , #TalentShow #HighSchoolEntertainment ,19,38, Canada,0.8977
2023-10-19 18:20:00,723,"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes! ",Positive, WeekendHikeHighSchool , Instagram , #NatureAdventures #HighSchoolFriends ,21,42, UK,0.8588
2023-10-20 14:15:00,724,Winning a friendly sports competition against rival schools. Victory celebrations in full swing! ,Positive, SportsVictoryHighSchool , Twitter , #SportsTriumph #HighSchoolAthletics ,26,50, USA,0.784
2023-10-21 17:30:00,725,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe! ,Positive, PenPalConnectionHighSchool , Facebook , #GlobalFriendship #HighSchoolCorrespondence ,23,45, Canada,0.5848
2023-10-22 20:45:00,726,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity! ,Positive, MuralCreationHighSchool , Instagram , #ArtCollaboration #HighSchoolCreativity ,22,43, UK,0.8858
2015-11-10 16:45:00,727,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes! ,Positive, ArtExhibitionJoyHighSchool , Instagram , #ArtisticExpression #HighSchoolCreativity ,23,44, USA,0.7574
2016-09-14 12:30:00,728,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement! ,Positive, TrackFieldSuccessHighSchool , Twitter , #AthleticAchievement #HighSchoolSports ,26,51, Canada,0.7901
2017-08-18 18:20:00,729,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles! ,Positive, ScienceProjectSuccessHighSchool , Facebook , #ScienceFairWinner #HighSchoolScience ,20,39, UK,0.8268
2018-06-22 14:15:00,730,"Attending a surprise birthday party organized by friends. Surrounded by love, laughter, and good company! ",Positive, BirthdayPartyJoyHighSchool , Instagram , #SurpriseCelebration #HighSchoolFriendship ,25,48, USA,0.9551
2019-04-05 17:30:00,731,Successfully fundraising for a school charity initiative. The joy of giving back to the community! ,Positive, CharityFundraisingTriumphHighSchool , Twitter , #CommunityGiving #HighSchoolPhilanthropy ,22,42, Canada,0.9098
2020-02-29 20:45:00,732,"Participating in a multicultural festival, celebrating diversity with music, dance, and delicious food! ",Positive, MulticulturalFestivalJoyHighSchool , Facebook , #CulturalCelebration #HighSchoolUnity ,21,43, UK,0.8977
2020-11-15 15:15:00,733,"Organizing a virtual talent show during challenging times, bringing smiles to classmates' faces! ",Positive, VirtualTalentShowSuccessHighSchool , Instagram , #VirtualEntertainment #HighSchoolPositivity ,24,47, USA,0.7777
